SKU,Date,Forecasted_Demand,Remaining_Inventory,Stockout,Reorder_Triggered
p5,2023-09-28,10.16298312,0.0,True,True
p8,2023-07-01,10.75027356,37.24972644,False,True
p8,2023-07-01,10.75027356,26.499452880000003,False,True
p8,2023-07-01,10.75027356,15.749179320000003,False,True
p8,2023-07-02,8.748385683,7.000793637000003,False,True
p8,2023-07-02,8.748385683,0.0,True,True
p8,2023-07-02,8.748385683,0.0,True,True
p8,2023-07-03,9.594549005,0.0,True,True
p8,2023-07-03,9.594549005,0.0,True,True
p8,2023-07-03,9.594549005,0.0,True,True
p8,2023-07-04,10.20997333,0.0,True,True
p8,2023-07-04,10.20997333,0.0,True,True
p8,2023-07-04,10.20997333,0.0,True,True
p8,2023-07-05,8.248418827,0.0,True,True
p8,2023-07-05,8.248418827,0.0,True,True
p8,2023-07-05,8.248418827,0.0,True,True
p8,2023-07-06,10.36384975,90.75027356,True,False
p8,2023-07-06,10.36384975,80.38642381,False,False
p8,2023-07-06,10.36384975,70.02257406,False,False
p8,2023-07-07,10.28687045,59.735703609999995,False,False
p8,2023-07-07,10.28687045,49.44883315999999,False,False
p8,2023-07-07,10.28687045,39.16196270999999,False,True
p8,2023-07-08,10.7772214,28.38474130999999,False,True
p8,2023-07-08,10.7772214,17.607519909999986,False,True
p8,2023-07-08,10.7772214,6.830298509999986,False,True
p8,2023-07-09,8.775333518,0.0,True,True
p8,2023-07-09,8.775333518,0.0,True,True
p8,2023-07-09,8.775333518,0.0,True,True
p8,2023-07-10,9.621496841,0.0,True,True
p8,2023-07-10,9.621496841,0.0,True,True
p8,2023-07-10,9.621496841,0.0,True,True
p8,2023-07-11,10.23692116,0.0,True,True
p8,2023-07-11,10.23692116,0.0,True,True
p8,2023-07-11,10.23692116,0.0,True,True
p8,2023-07-12,8.275366663,88.83803729000002,True,False
p8,2023-07-12,8.275366663,80.56267062700002,False,False
p8,2023-07-12,8.275366663,72.28730396400002,False,False
p8,2023-07-13,10.39079759,61.89650637400002,False,False
p8,2023-07-13,10.39079759,51.50570878400002,False,False
p8,2023-07-13,10.39079759,41.11491119400002,False,True
p8,2023-07-14,10.31381829,30.801092904000022,False,True
p8,2023-07-14,10.31381829,20.48727461400002,False,True
p8,2023-07-14,10.31381829,10.173456324000021,False,True
p8,2023-07-15,10.80416923,0.0,True,True
p8,2023-07-15,10.80416923,0.0,True,True
p8,2023-07-15,10.80416923,0.0,True,True
p8,2023-07-16,8.802281354,0.0,True,True
p8,2023-07-16,8.802281354,0.0,True,True
p8,2023-07-16,8.802281354,0.0,True,True
p8,2023-07-17,9.648444676,0.0,True,True
p8,2023-07-17,9.648444676,0.0,True,True
p8,2023-07-17,9.648444676,0.0,True,True
p8,2023-07-18,10.263869,86.88508880599997,True,False
p8,2023-07-18,10.263869,76.62121980599997,False,False
p8,2023-07-18,10.263869,66.35735080599997,False,False
p8,2023-07-19,8.302314498,58.05503630799997,False,False
p8,2023-07-19,8.302314498,49.75272180999997,False,False
p8,2023-07-19,8.302314498,41.45040731199997,False,True
p8,2023-07-20,10.41774542,31.032661891999968,False,True
p8,2023-07-20,10.41774542,20.61491647199997,False,True
p8,2023-07-20,10.41774542,10.19717105199997,False,True
p8,2023-07-21,10.34076612,0.0,True,True
p8,2023-07-21,10.34076612,0.0,True,True
p8,2023-07-21,10.34076612,0.0,True,True
p8,2023-07-22,10.83111707,0.0,True,True
p8,2023-07-22,10.83111707,0.0,True,True
p8,2023-07-22,10.83111707,0.0,True,True
p8,2023-07-23,8.829229189,0.0,True,True
p8,2023-07-23,8.829229189,0.0,True,True
p8,2023-07-23,8.829229189,0.0,True,True
p8,2023-07-24,9.675392512,86.54959268800003,True,False
p8,2023-07-24,9.675392512,76.87420017600003,False,False
p8,2023-07-24,9.675392512,67.19880766400003,False,False
p8,2023-07-25,10.29081683,56.90799083400003,False,False
p8,2023-07-25,10.29081683,46.617174004000034,False,True
p8,2023-07-25,10.29081683,36.32635717400004,False,True
p8,2023-07-26,8.329262334,27.997094840000038,False,True
p8,2023-07-26,8.329262334,19.66783250600004,False,True
p8,2023-07-26,8.329262334,11.33857017200004,False,True
p8,2023-07-27,10.44469326,0.8938769120000405,False,True
p8,2023-07-27,10.44469326,0.0,True,True
p8,2023-07-27,10.44469326,0.0,True,True
p8,2023-07-28,10.36771396,0.0,True,True
p8,2023-07-28,10.36771396,0.0,True,True
p8,2023-07-28,10.36771396,0.0,True,True
p8,2023-07-29,10.8580649,0.0,True,True
p8,2023-07-29,10.8580649,0.0,True,True
p8,2023-07-29,10.8580649,0.0,True,True
p8,2023-07-30,8.856177025,81.38282599599997,True,False
p8,2023-07-30,8.856177025,72.52664897099997,False,False
p8,2023-07-30,8.856177025,63.67047194599997,False,False
p8,2023-07-31,9.702340347,53.968131598999975,False,False
p8,2023-07-31,9.702340347,44.26579125199997,False,True
p8,2023-07-31,9.702340347,34.56345090499997,False,True
p8,2023-08-01,10.31776467,24.245686234999965,False,True
p8,2023-08-01,10.31776467,13.927921564999965,False,True
p8,2023-08-01,10.31776467,3.610156894999964,False,True
p8,2023-08-02,8.356210169,0.0,True,True
p8,2023-08-02,8.356210169,0.0,True,True
p8,2023-08-02,8.356210169,0.0,True,True
p8,2023-08-03,10.4716411,0.0,True,True
p8,2023-08-03,10.4716411,0.0,True,True
p8,2023-08-03,10.4716411,0.0,True,True
p8,2023-08-04,10.39466179,0.0,True,True
p8,2023-08-04,10.39466179,0.0,True,True
p8,2023-08-04,10.39466179,0.0,True,True
p8,2023-08-05,10.88501274,83.73420874800003,True,False
p8,2023-08-05,10.88501274,72.84919600800004,False,False
p8,2023-08-05,10.88501274,61.964183268000035,False,False
p8,2023-08-06,8.883124861,53.081058407000036,False,False
p8,2023-08-06,8.883124861,44.19793354600004,False,True
p8,2023-08-06,8.883124861,35.31480868500004,False,True
p8,2023-08-07,9.729288183,25.585520502000037,False,True
p8,2023-08-07,9.729288183,15.856232319000037,False,True
p8,2023-08-07,9.729288183,6.126944136000038,False,True
p8,2023-08-08,10.34471251,0.0,True,True
p8,2023-08-08,10.34471251,0.0,True,True
p8,2023-08-08,10.34471251,0.0,True,True
p8,2023-08-09,8.383158005,0.0,True,True
p8,2023-08-09,8.383158005,0.0,True,True
p8,2023-08-09,8.383158005,0.0,True,True
p8,2023-08-10,10.49858893,0.0,True,True
p8,2023-08-10,10.49858893,0.0,True,True
p8,2023-08-10,10.49858893,0.0,True,True
p8,2023-08-11,10.42160963,83.80206645399997,True,False
p8,2023-08-11,10.42160963,73.38045682399996,False,False
p8,2023-08-11,10.42160963,62.958847193999965,False,False
p8,2023-08-12,10.91196058,52.046886613999966,False,False
p8,2023-08-12,10.91196058,41.13492603399997,False,True
p8,2023-08-12,10.91196058,30.22296545399997,False,True
p8,2023-08-13,8.910072696,21.31289275799997,False,True
p8,2023-08-13,8.910072696,12.402820061999968,False,True
p8,2023-08-13,8.910072696,3.4927473659999677,False,True
p8,2023-08-14,9.756236018,0.0,True,True
p8,2023-08-14,9.756236018,0.0,True,True
p8,2023-08-14,9.756236018,0.0,True,True
p8,2023-08-15,10.37166034,0.0,True,True
p8,2023-08-15,10.37166034,0.0,True,True
p8,2023-08-15,10.37166034,0.0,True,True
p8,2023-08-16,8.41010584,0.0,True,True
p8,2023-08-16,8.41010584,0.0,True,True
p8,2023-08-16,8.41010584,0.0,True,True
p8,2023-08-17,10.52553677,86.86507396600004,True,False
p8,2023-08-17,10.52553677,76.33953719600004,False,False
p8,2023-08-17,10.52553677,65.81400042600004,False,False
p8,2023-08-18,10.44855747,55.36544295600004,False,False
p8,2023-08-18,10.44855747,44.91688548600004,False,True
p8,2023-08-18,10.44855747,34.468328016000044,False,True
p8,2023-08-19,10.93890841,23.529419606000044,False,True
p8,2023-08-19,10.93890841,12.590511196000044,False,True
p8,2023-08-19,10.93890841,1.6516027860000442,False,True
p8,2023-08-20,8.937020532,0.0,True,True
p8,2023-08-20,8.937020532,0.0,True,True
p8,2023-08-20,8.937020532,0.0,True,True
p8,2023-08-21,9.783183854,0.0,True,True
p8,2023-08-21,9.783183854,0.0,True,True
p8,2023-08-21,9.783183854,0.0,True,True
p8,2023-08-22,10.39860818,0.0,True,True
p8,2023-08-22,10.39860818,0.0,True,True
p8,2023-08-22,10.39860818,0.0,True,True
p8,2023-08-23,8.437053676,83.08311451399996,True,False
p8,2023-08-23,8.437053676,74.64606083799995,False,False
p8,2023-08-23,8.437053676,66.20900716199995,False,False
p8,2023-08-24,10.5524846,55.65652256199995,False,False
p8,2023-08-24,10.5524846,45.10403796199995,False,True
p8,2023-08-24,10.5524846,34.55155336199995,False,True
p8,2023-08-25,10.4755053,24.07604806199995,False,True
p8,2023-08-25,10.4755053,13.600542761999948,False,True
p8,2023-08-25,10.4755053,3.1250374619999484,False,True
p8,2023-08-26,10.96585625,0.0,True,True
p8,2023-08-26,10.96585625,0.0,True,True
p8,2023-08-26,10.96585625,0.0,True,True
p8,2023-08-27,8.963968367,0.0,True,True
p8,2023-08-27,8.963968367,0.0,True,True
p8,2023-08-27,8.963968367,0.0,True,True
p8,2023-08-28,9.810131689,0.0,True,True
p8,2023-08-28,9.810131689,0.0,True,True
p8,2023-08-28,9.810131689,0.0,True,True
p8,2023-08-29,10.42555601,82.89596203800005,True,False
p8,2023-08-29,10.42555601,72.47040602800006,False,False
p8,2023-08-29,10.42555601,62.044850018000055,False,False
p8,2023-08-30,8.464001512,53.58084850600005,False,False
p8,2023-08-30,8.464001512,45.116846994000056,False,True
p8,2023-08-30,8.464001512,36.65284548200006,False,True
p8,2023-08-31,10.57943244,26.073413042000062,False,True
p8,2023-08-31,10.57943244,15.493980602000063,False,True
p8,2023-08-31,10.57943244,4.914548162000063,False,True
p8,2023-09-01,10.50245314,0.0,True,True
p8,2023-09-01,10.50245314,0.0,True,True
p8,2023-09-01,10.50245314,0.0,True,True
p8,2023-09-02,10.99280408,0.0,True,True
p8,2023-09-02,10.99280408,0.0,True,True
p8,2023-09-02,10.99280408,0.0,True,True
p8,2023-09-03,8.990916203,0.0,True,True
p8,2023-09-03,8.990916203,0.0,True,True
p8,2023-09-03,8.990916203,0.0,True,True
p8,2023-09-04,9.837079525,82.88315300599994,True,False
p8,2023-09-04,9.837079525,73.04607348099995,False,False
p8,2023-09-04,9.837079525,63.20899395599995,False,False
p8,2023-09-05,10.45250385,52.75649010599995,False,False
p8,2023-09-05,10.45250385,42.30398625599995,False,True
p8,2023-09-05,10.45250385,31.851482405999953,False,True
p8,2023-09-06,8.490949347,23.360533058999952,False,True
p8,2023-09-06,8.490949347,14.869583711999951,False,True
p8,2023-09-06,8.490949347,6.37863436499995,False,True
p8,2023-09-07,10.60638027,0.0,True,True
p8,2023-09-07,10.60638027,0.0,True,True
p8,2023-09-07,10.60638027,0.0,True,True
p8,2023-09-08,10.52940097,0.0,True,True
p8,2023-09-08,10.52940097,0.0,True,True
p8,2023-09-08,10.52940097,0.0,True,True
p8,2023-09-09,11.01975192,0.0,True,True
p8,2023-09-09,11.01975192,0.0,True,True
p8,2023-09-09,11.01975192,0.0,True,True
p8,2023-09-10,9.017864038,85.69601374400006,True,False
p8,2023-09-10,9.017864038,76.67814970600006,False,False
p8,2023-09-10,9.017864038,67.66028566800006,False,False
p8,2023-09-11,9.86402736,57.796258308000056,False,False
p8,2023-09-11,9.86402736,47.932230948000054,False,True
p8,2023-09-11,9.86402736,38.06820358800005,False,True
p8,2023-09-12,10.47945168,27.588751908000052,False,True
p8,2023-09-12,10.47945168,17.109300228000052,False,True
p8,2023-09-12,10.47945168,6.6298485480000515,False,True
p8,2023-09-13,8.517897183,0.0,True,True
p8,2023-09-13,8.517897183,0.0,True,True
p8,2023-09-13,8.517897183,0.0,True,True
p8,2023-09-14,10.63332811,0.0,True,True
p8,2023-09-14,10.63332811,0.0,True,True
p8,2023-09-14,10.63332811,0.0,True,True
p8,2023-09-15,10.55634881,0.0,True,True
p8,2023-09-15,10.55634881,0.0,True,True
p8,2023-09-15,10.55634881,0.0,True,True
p8,2023-09-16,11.04669975,80.06776905199995,True,False
p8,2023-09-16,11.04669975,69.02106930199994,False,False
p8,2023-09-16,11.04669975,57.97436955199994,False,False
p8,2023-09-17,9.044811874,48.92955767799994,False,True
p8,2023-09-17,9.044811874,39.884745803999934,False,True
p8,2023-09-17,9.044811874,30.839933929999933,False,True
p8,2023-09-18,9.890975196,20.948958733999934,False,True
p8,2023-09-18,9.890975196,11.057983537999934,False,True
p8,2023-09-18,9.890975196,1.167008341999935,False,True
p8,2023-09-19,10.50639952,0.0,True,True
p8,2023-09-19,10.50639952,0.0,True,True
p8,2023-09-19,10.50639952,0.0,True,True
p8,2023-09-20,8.544845018,0.0,True,True
p8,2023-09-20,8.544845018,0.0,True,True
p8,2023-09-20,8.544845018,0.0,True,True
p8,2023-09-21,10.66027594,0.0,True,True
p8,2023-09-21,10.66027594,0.0,True,True
p8,2023-09-21,10.66027594,0.0,True,True
p8,2023-09-22,10.58329664,79.07044232200006,True,False
p8,2023-09-22,10.58329664,68.48714568200006,False,False
p8,2023-09-22,10.58329664,57.90384904200006,False,False
p8,2023-09-23,11.07364759,46.83020145200006,False,True
p8,2023-09-23,11.07364759,35.75655386200006,False,True
p8,2023-09-23,11.07364759,24.68290627200006,False,True
p8,2023-09-24,9.071759709,15.61114656300006,False,True
p8,2023-09-24,9.071759709,6.53938685400006,False,True
p8,2023-09-24,9.071759709,0.0,True,True
p8,2023-09-25,9.917923031,0.0,True,True
p8,2023-09-25,9.917923031,0.0,True,True
p8,2023-09-25,9.917923031,0.0,True,True
p8,2023-09-26,10.53334735,0.0,True,True
p8,2023-09-26,10.53334735,0.0,True,True
p8,2023-09-26,10.53334735,0.0,True,True
p8,2023-09-27,8.571792854,0.0,True,True
p8,2023-09-27,8.571792854,0.0,True,True
p8,2023-09-27,8.571792854,0.0,True,True
p8,2023-09-28,10.68722378,81.16979854799993,True,False
p8,2023-09-28,10.68722378,70.48257476799994,False,False
p8,2023-09-28,10.68722378,59.79535098799994,False,False
p16,2023-07-01,10.69749992,85.30250008,False,False
p16,2023-07-01,10.69749992,74.60500016,False,False
p16,2023-07-01,10.69749992,63.907500240000005,False,False
p16,2023-07-02,7.216746181,56.69075405900001,False,False
p16,2023-07-02,7.216746181,49.47400787800001,False,False
p16,2023-07-02,7.216746181,42.25726169700001,False,False
p16,2023-07-03,9.177952936,33.07930876100001,False,True
p16,2023-07-03,9.177952936,23.901355825000007,False,True
p16,2023-07-03,9.177952936,14.723402889000006,False,True
p16,2023-07-04,9.562701482,5.160701407000007,False,True
p16,2023-07-04,9.562701482,0.0,True,True
p16,2023-07-04,9.562701482,0.0,True,True
p16,2023-07-05,8.600875257,0.0,True,True
p16,2023-07-05,8.600875257,0.0,True,True
p16,2023-07-05,8.600875257,0.0,True,True
p16,2023-07-06,9.331606628,0.0,True,True
p16,2023-07-06,9.331606628,0.0,True,True
p16,2023-07-06,9.331606628,0.0,True,True
p16,2023-07-07,7.370524252,0.0,True,True
p16,2023-07-07,7.370524252,0.0,True,True
p16,2023-07-07,7.370524252,0.0,True,True
p16,2023-07-08,10.70498994,56.92069123899999,True,False
p16,2023-07-08,10.70498994,46.21570129899999,False,False
p16,2023-07-08,10.70498994,35.510711358999984,False,False
p16,2023-07-09,7.224236199,28.286475159999984,False,True
p16,2023-07-09,7.224236199,21.062238960999984,False,True
p16,2023-07-09,7.224236199,13.838002761999984,False,True
p16,2023-07-10,9.185442954,4.6525598079999835,False,True
p16,2023-07-10,9.185442954,0.0,True,True
p16,2023-07-10,9.185442954,0.0,True,True
p16,2023-07-11,9.5701915,0.0,True,True
p16,2023-07-11,9.5701915,0.0,True,True
p16,2023-07-11,9.5701915,0.0,True,True
p16,2023-07-12,8.608365275,0.0,True,True
p16,2023-07-12,8.608365275,0.0,True,True
p16,2023-07-12,8.608365275,0.0,True,True
p16,2023-07-13,9.339096646,0.0,True,True
p16,2023-07-13,9.339096646,0.0,True,True
p16,2023-07-13,9.339096646,0.0,True,True
p16,2023-07-14,7.37801427,61.71352484000002,True,False
p16,2023-07-14,7.37801427,54.33551057000002,False,False
p16,2023-07-14,7.37801427,46.95749630000002,False,False
p16,2023-07-15,10.71247996,36.24501634000002,False,False
p16,2023-07-15,10.71247996,25.53253638000002,False,True
p16,2023-07-15,10.71247996,14.820056420000022,False,True
p16,2023-07-16,7.231726217,7.588330203000021,False,True
p16,2023-07-16,7.231726217,0.35660398600002097,False,True
p16,2023-07-16,7.231726217,0.0,True,True
p16,2023-07-17,9.192932972,0.0,True,True
p16,2023-07-17,9.192932972,0.0,True,True
p16,2023-07-17,9.192932972,0.0,True,True
p16,2023-07-18,9.577681518,0.0,True,True
p16,2023-07-18,9.577681518,0.0,True,True
p16,2023-07-18,9.577681518,0.0,True,True
p16,2023-07-19,8.615855293,0.0,True,True
p16,2023-07-19,8.615855293,0.0,True,True
p16,2023-07-19,8.615855293,0.0,True,True
p16,2023-07-20,9.346586664,64.46746361999998,True,False
p16,2023-07-20,9.346586664,55.120876955999975,False,False
p16,2023-07-20,9.346586664,45.774290291999975,False,False
p16,2023-07-21,7.385504288,38.388786003999975,False,False
p16,2023-07-21,7.385504288,31.003281715999975,False,True
p16,2023-07-21,7.385504288,23.617777427999975,False,True
p16,2023-07-22,10.71996997,12.897807457999976,False,True
p16,2023-07-22,10.71996997,2.1778374879999767,False,True
p16,2023-07-22,10.71996997,0.0,True,True
p16,2023-07-23,7.239216235,0.0,True,True
p16,2023-07-23,7.239216235,0.0,True,True
p16,2023-07-23,7.239216235,0.0,True,True
p16,2023-07-24,9.20042299,0.0,True,True
p16,2023-07-24,9.20042299,0.0,True,True
p16,2023-07-24,9.20042299,0.0,True,True
p16,2023-07-25,9.585171536,0.0,True,True
p16,2023-07-25,9.585171536,0.0,True,True
p16,2023-07-25,9.585171536,0.0,True,True
p16,2023-07-26,8.623345311,58.996718284000025,True,False
p16,2023-07-26,8.623345311,50.37337297300002,False,False
p16,2023-07-26,8.623345311,41.75002766200002,False,False
p16,2023-07-27,9.354076682,32.39595098000002,False,True
p16,2023-07-27,9.354076682,23.041874298000025,False,True
p16,2023-07-27,9.354076682,13.687797616000024,False,True
p16,2023-07-28,7.392994306,6.294803310000024,False,True
p16,2023-07-28,7.392994306,0.0,True,True
p16,2023-07-28,7.392994306,0.0,True,True
p16,2023-07-29,10.72745999,0.0,True,True
p16,2023-07-29,10.72745999,0.0,True,True
p16,2023-07-29,10.72745999,0.0,True,True
p16,2023-07-30,7.246706253,0.0,True,True
p16,2023-07-30,7.246706253,0.0,True,True
p16,2023-07-30,7.246706253,0.0,True,True
p16,2023-07-31,9.207913008,0.0,True,True
p16,2023-07-31,9.207913008,0.0,True,True
p16,2023-07-31,9.207913008,0.0,True,True
p16,2023-08-01,9.592661554,57.60404901999998,True,False
p16,2023-08-01,9.592661554,48.011387465999974,False,False
p16,2023-08-01,9.592661554,38.41872591199997,False,False
p16,2023-08-02,8.630835329,29.78789058299997,False,True
p16,2023-08-02,8.630835329,21.15705525399997,False,True
p16,2023-08-02,8.630835329,12.526219924999971,False,True
p16,2023-08-03,9.3615667,3.164653224999972,False,True
p16,2023-08-03,9.3615667,0.0,True,True
p16,2023-08-03,9.3615667,0.0,True,True
p16,2023-08-04,7.400484324,0.0,True,True
p16,2023-08-04,7.400484324,0.0,True,True
p16,2023-08-04,7.400484324,0.0,True,True
p16,2023-08-05,10.73495001,0.0,True,True
p16,2023-08-05,10.73495001,0.0,True,True
p16,2023-08-05,10.73495001,0.0,True,True
p16,2023-08-06,7.254196271,0.0,True,True
p16,2023-08-06,7.254196271,0.0,True,True
p16,2023-08-06,7.254196271,0.0,True,True
p16,2023-08-07,9.215403026,60.21210941700003,True,False
p16,2023-08-07,9.215403026,50.99670639100003,False,False
p16,2023-08-07,9.215403026,41.78130336500003,False,False
p16,2023-08-08,9.600151572,32.181151793000026,False,True
p16,2023-08-08,9.600151572,22.581000221000025,False,True
p16,2023-08-08,9.600151572,12.980848649000025,False,True
p16,2023-08-09,8.638325347,4.342523302000025,False,True
p16,2023-08-09,8.638325347,0.0,True,True
p16,2023-08-09,8.638325347,0.0,True,True
p16,2023-08-10,9.369056718,0.0,True,True
p16,2023-08-10,9.369056718,0.0,True,True
p16,2023-08-10,9.369056718,0.0,True,True
p16,2023-08-11,7.407974342,0.0,True,True
p16,2023-08-11,7.407974342,0.0,True,True
p16,2023-08-11,7.407974342,0.0,True,True
p16,2023-08-12,10.74244003,0.0,True,True
p16,2023-08-12,10.74244003,0.0,True,True
p16,2023-08-12,10.74244003,0.0,True,True
p16,2023-08-13,7.261686289,57.818848206999974,True,False
p16,2023-08-13,7.261686289,50.55716191799998,False,False
p16,2023-08-13,7.261686289,43.29547562899998,False,False
p16,2023-08-14,9.222893044,34.07258258499998,False,True
p16,2023-08-14,9.222893044,24.84968954099998,False,True
p16,2023-08-14,9.222893044,15.62679649699998,False,True
p16,2023-08-15,9.60764159,6.0191549069999795,False,True
p16,2023-08-15,9.60764159,0.0,True,True
p16,2023-08-15,9.60764159,0.0,True,True
p16,2023-08-16,8.645815365,0.0,True,True
p16,2023-08-16,8.645815365,0.0,True,True
p16,2023-08-16,8.645815365,0.0,True,True
p16,2023-08-17,9.376546736,0.0,True,True
p16,2023-08-17,9.376546736,0.0,True,True
p16,2023-08-17,9.376546736,0.0,True,True
p16,2023-08-18,7.41546436,0.0,True,True
p16,2023-08-18,7.41546436,0.0,True,True
p16,2023-08-18,7.41546436,0.0,True,True
p16,2023-08-19,10.74993005,55.92741741500002,True,False
p16,2023-08-19,10.74993005,45.17748736500002,False,False
p16,2023-08-19,10.74993005,34.427557315000016,False,True
p16,2023-08-20,7.269176307,27.158381008000013,False,True
p16,2023-08-20,7.269176307,19.88920470100001,False,True
p16,2023-08-20,7.269176307,12.62002839400001,False,True
p16,2023-08-21,9.230383062,3.3896453320000113,False,True
p16,2023-08-21,9.230383062,0.0,True,True
p16,2023-08-21,9.230383062,0.0,True,True
p16,2023-08-22,9.615131608,0.0,True,True
p16,2023-08-22,9.615131608,0.0,True,True
p16,2023-08-22,9.615131608,0.0,True,True
p16,2023-08-23,8.653305383,0.0,True,True
p16,2023-08-23,8.653305383,0.0,True,True
p16,2023-08-23,8.653305383,0.0,True,True
p16,2023-08-24,9.384036754,55.572442684999984,True,False
p16,2023-08-24,9.384036754,46.188405930999984,False,False
p16,2023-08-24,9.384036754,36.804369176999984,False,False
p16,2023-08-25,7.422954378,29.381414798999984,False,True
p16,2023-08-25,7.422954378,21.958460420999984,False,True
p16,2023-08-25,7.422954378,14.535506042999984,False,True
p16,2023-08-26,10.75742006,3.7780859829999844,False,True
p16,2023-08-26,10.75742006,0.0,True,True
p16,2023-08-26,10.75742006,0.0,True,True
p16,2023-08-27,7.276666325,0.0,True,True
p16,2023-08-27,7.276666325,0.0,True,True
p16,2023-08-27,7.276666325,0.0,True,True
p16,2023-08-28,9.23787308,0.0,True,True
p16,2023-08-28,9.23787308,0.0,True,True
p16,2023-08-28,9.23787308,0.0,True,True
p16,2023-08-29,9.622621626,0.0,True,True
p16,2023-08-29,9.622621626,0.0,True,True
p16,2023-08-29,9.622621626,0.0,True,True
p16,2023-08-30,8.660795401,60.618585201000016,True,False
p16,2023-08-30,8.660795401,51.957789800000015,False,False
p16,2023-08-30,8.660795401,43.29699439900001,False,False
p16,2023-08-31,9.391526772,33.905467627000014,False,True
p16,2023-08-31,9.391526772,24.513940855000016,False,True
p16,2023-08-31,9.391526772,15.122414083000015,False,True
p16,2023-09-01,7.430444396,7.6919696870000145,False,True
p16,2023-09-01,7.430444396,0.2615252910000141,False,True
p16,2023-09-01,7.430444396,0.0,True,True
p16,2023-09-02,10.76491008,0.0,True,True
p16,2023-09-02,10.76491008,0.0,True,True
p16,2023-09-02,10.76491008,0.0,True,True
p16,2023-09-03,7.284156343,0.0,True,True
p16,2023-09-03,7.284156343,0.0,True,True
p16,2023-09-03,7.284156343,0.0,True,True
p16,2023-09-04,9.245363098,0.0,True,True
p16,2023-09-04,9.245363098,0.0,True,True
p16,2023-09-04,9.245363098,0.0,True,True
p16,2023-09-05,9.630111644,56.094532372999986,True,False
p16,2023-09-05,9.630111644,46.46442072899998,False,False
p16,2023-09-05,9.630111644,36.83430908499999,False,False
p16,2023-09-06,8.668285419,28.166023665999987,False,True
p16,2023-09-06,8.668285419,19.497738246999987,False,True
p16,2023-09-06,8.668285419,10.829452827999987,False,True
p16,2023-09-07,9.39901679,1.4304360379999874,False,True
p16,2023-09-07,9.39901679,0.0,True,True
p16,2023-09-07,9.39901679,0.0,True,True
p16,2023-09-08,7.437934414,0.0,True,True
p16,2023-09-08,7.437934414,0.0,True,True
p16,2023-09-08,7.437934414,0.0,True,True
p16,2023-09-09,10.7724001,0.0,True,True
p16,2023-09-09,10.7724001,0.0,True,True
p16,2023-09-09,10.7724001,0.0,True,True
p16,2023-09-10,7.291646361,0.0,True,True
p16,2023-09-10,7.291646361,0.0,True,True
p16,2023-09-10,7.291646361,0.0,True,True
p16,2023-09-11,9.252853116,61.83397633400001,True,False
p16,2023-09-11,9.252853116,52.581123218000016,False,False
p16,2023-09-11,9.252853116,43.32827010200002,False,False
p16,2023-09-12,9.637601662,33.69066844000002,False,True
p16,2023-09-12,9.637601662,24.053066778000016,False,True
p16,2023-09-12,9.637601662,14.415465116000016,False,True
p16,2023-09-13,8.675775437,5.739689679000016,False,True
p16,2023-09-13,8.675775437,0.0,True,True
p16,2023-09-13,8.675775437,0.0,True,True
p16,2023-09-14,9.406506808,0.0,True,True
p16,2023-09-14,9.406506808,0.0,True,True
p16,2023-09-14,9.406506808,0.0,True,True
p16,2023-09-15,7.445424432,0.0,True,True
p16,2023-09-15,7.445424432,0.0,True,True
p16,2023-09-15,7.445424432,0.0,True,True
p16,2023-09-16,10.77989012,0.0,True,True
p16,2023-09-16,10.77989012,0.0,True,True
p16,2023-09-16,10.77989012,0.0,True,True
p16,2023-09-17,7.299136379,56.30933155999998,True,False
p16,2023-09-17,7.299136379,49.010195180999986,False,False
p16,2023-09-17,7.299136379,41.71105880199998,False,False
p16,2023-09-18,9.260343134,32.45071566799999,False,True
p16,2023-09-18,9.260343134,23.190372533999987,False,True
p16,2023-09-18,9.260343134,13.930029399999988,False,True
p16,2023-09-19,9.64509168,4.284937719999988,False,True
p16,2023-09-19,9.64509168,0.0,True,True
p16,2023-09-19,9.64509168,0.0,True,True
p16,2023-09-20,8.683265455,0.0,True,True
p16,2023-09-20,8.683265455,0.0,True,True
p16,2023-09-20,8.683265455,0.0,True,True
p16,2023-09-21,9.413996826,0.0,True,True
p16,2023-09-21,9.413996826,0.0,True,True
p16,2023-09-21,9.413996826,0.0,True,True
p16,2023-09-22,7.45291445,0.0,True,True
p16,2023-09-22,7.45291445,0.0,True,True
p16,2023-09-22,7.45291445,0.0,True,True
p16,2023-09-23,10.78738014,57.54928433200001,True,False
p16,2023-09-23,10.78738014,46.76190419200002,False,False
p16,2023-09-23,10.78738014,35.97452405200002,False,False
p16,2023-09-24,7.306626397,28.667897655000022,False,True
p16,2023-09-24,7.306626397,21.361271258000023,False,True
p16,2023-09-24,7.306626397,14.054644861000025,False,True
p16,2023-09-25,9.267833152,4.786811709000025,False,True
p16,2023-09-25,9.267833152,0.0,True,True
p16,2023-09-25,9.267833152,0.0,True,True
p16,2023-09-26,9.652581698,0.0,True,True
p16,2023-09-26,9.652581698,0.0,True,True
p16,2023-09-26,9.652581698,0.0,True,True
p16,2023-09-27,8.690755473,0.0,True,True
p16,2023-09-27,8.690755473,0.0,True,True
p16,2023-09-27,8.690755473,0.0,True,True
p16,2023-09-28,9.421486844,0.0,True,True
p16,2023-09-28,9.421486844,0.0,True,True
